0 0.466697 8.19736e-08 0.466697 1.00638e-05 0 8.19736 
0.0001 0.466696 0.000819817 0.466697 0.100648 -0.0181512 8.19734 
0.0002 0.466693 0.00163955 0.466696 0.201286 -0.0363034 8.19729 
0.0003 0.466689 0.00245927 0.466695 0.301924 -0.0544555 8.19721 
0.0004 0.466682 0.00327899 0.466694 0.402563 -0.0726077 8.1971 
0.0005 0.466674 0.00409869 0.466692 0.503203 -0.0907598 8.19696 
0.0006 0.466664 0.00491838 0.46669 0.603843 -0.108912 8.19678 
0.0007 0.466652 0.00573805 0.466688 0.704484 -0.127064 8.19658 
0.0008 0.466639 0.0065577 0.466685 0.805127 -0.145216 8.19634 
0.0009 0.466623 0.00737732 0.466682 0.905771 -0.163368 8.19607 
0.001 0.466606 0.00819691 0.466678 1.00642 -0.181469 8.19576 
0.0011 0.466587 0.00901647 0.466674 1.10706 -0.199566 8.19543 
0.0012 0.466566 0.00983599 0.46667 1.20771 -0.217662 8.19506 
0.0013 0.466544 0.0106555 0.466665 1.30836 -0.235759 8.19467 
0.0014 0.466519 0.0114749 0.46666 1.40901 -0.253856 8.19424 
0.0015 0.466493 0.0122943 0.466655 1.50967 -0.271952 8.19377 
0.0016 0.466465 0.0131137 0.466649 1.61033 -0.290049 8.19328 
0.0017 0.466435 0.013933 0.466643 1.71099 -0.308145 8.19276 
0.0018 0.466403 0.0147522 0.466636 1.81165 -0.326242 8.1922 
0.0019 0.46637 0.0155714 0.466629 1.91231 -0.344339 8.19161 
0.002 0.466334 0.0163905 0.466622 2.01298 -0.362435 8.19099 
0.0021 0.466297 0.0172096 0.466615 2.11365 -0.380532 8.19034 
0.0022 0.466258 0.0180286 0.466607 2.21433 -0.398629 8.18965 
0.0023 0.466217 0.0188475 0.466598 2.31501 -0.416725 8.18893 
0.0024 0.466175 0.0196664 0.466589 2.41569 -0.434822 8.18819 
0.0025 0.46613 0.0204852 0.46658 2.51638 -0.452919 8.18741 
0.0026 0.466084 0.0213039 0.466571 2.61707 -0.471015 8.18659 
0.0027 0.466036 0.0221225 0.466561 2.71776 -0.489112 8.18575 
0.0028 0.465986 0.022941 0.466551 2.81846 -0.507208 8.18487 
0.0029 0.465935 0.0237595 0.46654 2.91916 -0.525305 8.18397 
0.003 0.465881 0.0245778 0.466529 3.01987 -0.543402 8.18303 
0.0031 0.465826 0.0253961 0.466518 3.12058 -0.561498 8.18205 
0.0032 0.465769 0.0262142 0.466506 3.2213 -0.579595 8.18105 
0.0033 0.46571 0.0270323 0.466494 3.32202 -0.597692 8.18002 
0.0034 0.465649 0.0278502 0.466482 3.42275 -0.615788 8.17895 
0.0035 0.465587 0.0286681 0.466469 3.52348 -0.633885 8.17785 
0.0036 0.465523 0.0294858 0.466456 3.62422 -0.651982 8.17672 
0.0037 0.465457 0.0303034 0.466442 3.72497 -0.670078 8.17556 
0.0038 0.465389 0.0311209 0.466428 3.82572 -0.688175 8.17436 
0.0039 0.465319 0.0319383 0.466414 3.92648 -0.706271 8.17313 
0.004 0.465247 0.0327555 0.466399 4.02724 -0.724368 8.17188 
0.0041 0.465174 0.0335727 0.466384 4.12801 -0.742465 8.17058 
0.0042 0.465099 0.0343897 0.466369 4.22878 -0.760561 8.16926 
0.0043 0.465022 0.0352065 0.466353 4.32957 -0.778658 8.16791 
0.0044 0.464943 0.0360232 0.466337 4.43036 -0.796755 8.16652 
0.0045 0.464863 0.0368398 0.46632 4.53115 -0.814851 8.1651 
0.0046 0.46478 0.0376563 0.466303 4.63196 -0.832948 8.16365 
0.0047 0.464696 0.0384725 0.466286 4.73277 -0.851045 8.16217 
0.0048 0.46461 0.0392887 0.466268 4.83359 -0.869141 8.16066 
0.0049 0.464522 0.0401047 0.46625 4.93441 -0.887238 8.15911 
0.005 0.464433 0.0409205 0.466232 5.03525 -0.905334 8.15753 
0.0051 0.464341 0.0417362 0.466213 5.13609 -0.923431 8.15592 
0.0052 0.464248 0.0425517 0.466194 5.23694 -0.941528 8.15428 
0.0053 0.464153 0.043367 0.466174 5.3378 -0.959624 8.15261 
0.0054 0.464056 0.0441822 0.466154 5.43867 -0.977721 8.1509 
0.0055 0.463957 0.0449972 0.466134 5.53954 -0.995818 8.14916 
0.0056 0.463857 0.045812 0.466114 5.64043 -1.01391 8.14739 
