0.240578338538 0.307500038254 179.69485215
0.240578358538 0.307500038141 179.694875331
0.240578378538 0.307500038028 179.694898513
0.240578398538 0.307500037915 179.694921694
0.240578418538 0.307500037802 179.694944876
0.240578438538 0.307500037689 179.694968057
0.240578458538 0.307500037577 179.694991239
0.240578478538 0.307500037464 179.69501442
0.240578498538 0.307500037351 179.695037602
0.240578518538 0.307500037238 179.695060783
0.240578538538 0.307500037125 179.695083965
0.240578558538 0.307500037012 179.695107146
0.240578578538 0.307500036899 179.695130328
0.240578598538 0.307500036786 179.695153509
0.240578618538 0.307500036674 179.695176691
0.240578638538 0.307500036561 179.695199872
0.240578658538 0.307500036448 179.695223054
0.240578678538 0.307500036335 179.695246235
0.240578698538 0.307500036222 179.695269417
0.240578718538 0.307500036109 179.695292598
0.240578738538 0.307500035997 179.69531578
0.240578758538 0.307500035884 179.695338961
0.240578778538 0.307500035771 179.695362142
0.240578798538 0.307500035658 179.695385324
0.240578818538 0.307500035546 179.695408505
0.240578838538 0.307500035433 179.695431687
0.240578858538 0.30750003532 179.695454868
0.240578878538 0.307500035207 179.69547805
0.240578898538 0.307500035095 179.695501231
0.240578918538 0.307500034982 179.695524413
0.240578938538 0.307500034869 179.695547594
0.240578958538 0.307500034757 179.695570776
0.240578978538 0.307500034644 179.695593957
0.240578998538 0.307500034531 179.695617139
0.240579018538 0.307500034419 179.69564032
0.240579038538 0.307500034306 179.695663502
0.240579058538 0.307500034193 179.695686683
0.240579078538 0.307500034081 179.695709865
0.240579098538 0.307500033968 179.695733046
0.240579118538 0.307500033855 179.695756228
0.240579138538 0.307500033743 179.695779409
0.240579158538 0.30750003363 179.695802591
0.240579178538 0.307500033517 179.695825772
0.240579198538 0.307500033405 179.695848954
0.240579218538 0.307500033292 179.695872135
0.240579238538 0.30750003318 179.695895316
0.240579258538 0.307500033067 179.695918498
0.240579278538 0.307500032955 179.695941679
0.240579298538 0.307500032842 179.695964861
0.240579318538 0.307500032729 179.695988042
0.240579338538 0.307500032617 179.696011224
0.240579358538 0.307500032504 179.696034405
0.240579378538 0.307500032392 179.696057587
0.240579398538 0.307500032279 179.696080768
0.240579418538 0.307500032167 179.69610395
0.240579438538 0.307500032054 179.696127131
0.240579458538 0.307500031942 179.696150313
0.240579478538 0.307500031829 179.696173494
0.240579498538 0.307500031717 179.696196676
0.240579518538 0.307500031605 179.696219857
0.240579538538 0.307500031492 179.696243039
0.240579558538 0.30750003138 179.69626622
0.240579578538 0.307500031267 179.696289402
0.240579598538 0.307500031155 179.696312583
0.240579618538 0.307500031042 179.696335765
0.240579638538 0.30750003093 179.696358946
0.240579658538 0.307500030818 179.696382128
0.240579678538 0.307500030705 179.696405309
0.240579698538 0.307500030593 179.696428491
0.240579718538 0.30750003048 179.696451672
0.240579738538 0.307500030368 179.696474853
0.240579758538 0.307500030256 179.696498035
0.240579778538 0.307500030143 179.696521216
0.240579798538 0.307500030031 179.696544398
0.240579818538 0.307500029919 179.696567579
0.240579838538 0.307500029806 179.696590761
0.240579858538 0.307500029694 179.696613942
0.240579878538 0.307500029582 179.696637124
0.240579898538 0.30750002947 179.696660305
